age,workclass,educational-num,occupation,hours-per-week,capital-gain,capital-loss,income
46,Private,14,Exec-managerial,60,4787,0,>50K
30,Private,13,Sales,40,0,0,<=50K
34,Private,5,Sales,35,0,0,<=50K
36,Private,9,Adm-clerical,60,0,0,<=50K
44,Private,10,Machine-op-inspct,40,0,0,<=50K
38,Private,10,Adm-clerical,48,0,0,<=50K
43,Self-emp-not-inc,15,Prof-specialty,20,0,0,<=50K
46,Local-gov,13,Prof-specialty,40,0,0,<=50K
61,Private,9,Handlers-cleaners,38,0,2002,<=50K
41,Self-emp-not-inc,9,Exec-managerial,50,0,0,<=50K
25,Private,13,Other-service,60,0,0,<=50K
34,Federal-gov,10,Exec-managerial,40,0,0,<=50K
39,Private,11,Prof-specialty,32,4650,0,<=50K
20,Private,9,Machine-op-inspct,40,0,0,<=50K
45,Private,10,Other-service,32,0,0,<=50K
18,Private,9,Other-service,30,0,0,<=50K
27,Private,10,Other-service,37,0,0,<=50K
33,Private,6,Farming-fishing,40,0,0,<=50K
42,Private,9,Craft-repair,50,0,0,<=50K
49,Self-emp-inc,9,Sales,40,0,0,<=50K
36,Private,13,Exec-managerial,40,0,0,<=50K
28,Private,11,Prof-specialty,40,0,1726,<=50K
56,State-gov,12,Adm-clerical,30,0,0,<=50K
18,Private,7,Sales,18,0,0,<=50K
65,Private,10,Tech-support,40,0,0,>50K
27,Private,13,Exec-managerial,50,0,1485,>50K
23,Private,13,Adm-clerical,30,0,0,<=50K
39,Private,7,Farming-fishing,1,0,0,<=50K
46,Private,9,Transport-moving,45,0,0,<=50K
32,Private,9,Exec-managerial,70,0,0,<=50K
34,Private,13,Adm-clerical,40,0,0,<=50K
26,Private,11,Farming-fishing,40,0,0,<=50K
61,Private,6,Adm-clerical,36,0,0,<=50K
31,Self-emp-not-inc,11,Sales,48,0,0,<=50K
56,Federal-gov,9,Prof-specialty,40,0,0,<=50K
23,Private,9,Other-service,20,0,0,<=50K
48,Private,10,Transport-moving,45,0,0,<=50K
28,Private,11,Transport-moving,40,0,0,<=50K
41,Private,11,Craft-repair,42,0,0,<=50K
28,Private,10,Exec-managerial,50,0,1848,>50K
37,Local-gov,11,Exec-managerial,45,0,0,<=50K
20,Private,10,Sales,35,0,0,<=50K
45,Private,11,Sales,48,14344,0,>50K
34,Private,13,Exec-managerial,45,0,0,>50K
54,Federal-gov,10,Craft-repair,40,0,0,>50K
24,Private,13,Exec-managerial,40,0,0,<=50K
23,Private,12,Prof-specialty,30,0,0,<=50K
49,Local-gov,10,Adm-clerical,40,0,0,<=50K
45,Private,9,Other-service,35,0,0,<=50K
41,Self-emp-not-inc,9,Farming-fishing,36,0,0,<=50K
51,Federal-gov,10,Prof-specialty,40,0,0,>50K
40,Private,10,Exec-managerial,40,0,1340,<=50K
29,State-gov,14,Tech-support,50,0,0,<=50K
26,Private,5,Craft-repair,35,2635,0,<=50K
59,Private,7,Transport-moving,40,0,0,<=50K
36,Private,10,Other-service,40,0,0,<=50K
48,Local-gov,13,Prof-specialty,55,0,0,>50K
22,State-gov,10,Prof-specialty,16,0,0,<=50K
52,Private,5,Transport-moving,45,0,0,>50K
39,Private,9,Other-service,47,0,0,<=50K
25,Private,9,Handlers-cleaners,40,0,0,<=50K
37,Self-emp-not-inc,11,Farming-fishing,60,0,0,>50K
37,Private,10,Craft-repair,40,0,0,>50K
33,Self-emp-not-inc,13,Craft-repair,60,0,1590,<=50K
48,State-gov,13,Exec-managerial,38,0,0,>50K
29,Private,11,Handlers-cleaners,40,0,0,<=50K
59,Private,9,Craft-repair,40,0,0,<=50K
48,Private,9,Adm-clerical,40,0,0,<=50K
49,Private,2,Machine-op-inspct,40,0,0,<=50K
23,State-gov,11,Protective-serv,40,0,0,<=50K
26,Private,10,Sales,45,0,0,<=50K
34,Private,9,Machine-op-inspct,40,0,0,<=50K
39,Private,9,Handlers-cleaners,40,0,0,>50K
50,Self-emp-not-inc,10,Craft-repair,40,0,0,<=50K
54,Private,9,Transport-moving,60,7688,0,>50K
37,Private,9,Transport-moving,40,0,0,<=50K
34,Self-emp-not-inc,10,Farming-fishing,35,0,0,<=50K
23,Private,13,Sales,20,0,0,<=50K
37,Private,10,Transport-moving,70,0,1741,<=50K
35,Private,13,Exec-managerial,50,0,1887,>50K
24,Private,13,Adm-clerical,40,0,0,<=50K
23,Federal-gov,12,Adm-clerical,20,0,0,<=50K
23,Local-gov,13,Prof-specialty,32,0,0,<=50K
27,Private,10,Tech-support,32,0,0,<=50K
25,Private,9,Other-service,50,0,0,<=50K
45,Private,11,Machine-op-inspct,40,0,0,<=50K
55,Private,10,Craft-repair,40,0,0,<=50K
46,Private,13,Machine-op-inspct,50,0,2258,<=50K
31,Self-emp-not-inc,9,Craft-repair,50,0,0,<=50K
33,Local-gov,9,Other-service,40,0,0,<=50K
40,Private,10,Craft-repair,50,0,0,<=50K
23,Private,14,Other-service,10,0,0,<=50K
39,Self-emp-not-inc,9,Craft-repair,50,0,1669,<=50K
32,Private,9,Machine-op-inspct,40,0,0,>50K
55,Self-emp-not-inc,10,Prof-specialty,50,0,0,<=50K
46,Federal-gov,10,Exec-managerial,50,0,0,<=50K
29,Private,12,Exec-managerial,25,0,0,<=50K
49,Self-emp-inc,14,Exec-managerial,35,27828,0,>50K
59,Private,9,Craft-repair,50,0,0,<=50K
30,Private,11,Craft-repair,40,0,0,<=50K
47,Private,9,Craft-repair,40,0,0,<=50K
58,Private,4,Other-service,40,0,0,<=50K
58,Private,2,Other-service,40,0,0,<=50K
20,Self-emp-inc,9,Handlers-cleaners,25,0,0,<=50K
43,Private,10,Other-service,30,0,0,<=50K
19,Private,10,Adm-clerical,40,0,2001,<=50K
40,State-gov,14,Protective-serv,40,0,0,>50K
23,Local-gov,10,Other-service,20,0,0,<=50K
61,Private,8,Craft-repair,40,0,0,<=50K
54,Private,13,Sales,60,0,0,>50K
32,Private,14,Sales,60,0,0,>50K
25,Self-emp-not-inc,9,Craft-repair,36,0,0,<=50K
30,Private,9,Craft-repair,42,0,0,<=50K
19,Private,9,Sales,38,0,0,<=50K
65,Private,11,Other-service,35,0,0,<=50K
25,Private,13,Sales,44,0,1590,<=50K
21,Private,9,Other-service,35,0,0,<=50K
23,Self-emp-not-inc,9,Handlers-cleaners,40,0,0,<=50K
24,Private,10,Other-service,40,0,0,<=50K
30,Private,13,Prof-specialty,60,0,0,<=50K
31,Private,14,Prof-specialty,45,2597,0,<=50K
58,Private,8,Craft-repair,40,0,0,<=50K
33,Private,16,Prof-specialty,50,15024,0,>50K
32,State-gov,13,Craft-repair,52,0,0,>50K
29,Private,13,Adm-clerical,45,0,0,>50K
61,Private,9,Other-service,99,0,0,<=50K
43,Self-emp-inc,10,Sales,44,0,0,>50K
38,Private,11,Exec-managerial,40,0,0,<=50K
36,Private,10,Exec-managerial,40,0,0,>50K
45,Federal-gov,10,Tech-support,40,0,0,>50K
62,Private,14,Exec-managerial,55,0,0,<=50K
46,State-gov,11,Adm-clerical,20,0,0,<=50K
42,Self-emp-not-inc,15,Prof-specialty,38,0,0,<=50K
31,Private,10,Other-service,50,0,0,<=50K
42,Self-emp-not-inc,12,Adm-clerical,40,0,0,<=50K
51,Private,9,Handlers-cleaners,42,0,1902,>50K
45,Private,10,Craft-repair,40,0,0,<=50K
19,Private,9,Tech-support,55,0,0,<=50K
29,Private,13,Exec-managerial,40,0,0,<=50K
39,Private,15,Prof-specialty,70,13550,0,>50K
32,Private,12,Exec-managerial,45,0,0,>50K
46,Private,10,Machine-op-inspct,40,0,0,<=50K
42,Private,15,Tech-support,65,0,0,>50K
24,Private,9,Craft-repair,40,0,0,<=50K
41,Local-gov,13,Prof-specialty,45,0,0,>50K
28,Private,10,Handlers-cleaners,40,0,0,<=50K
57,Private,9,Transport-moving,40,0,0,<=50K
29,Private,6,Transport-moving,45,0,0,>50K
35,Private,9,Craft-repair,40,114,0,<=50K
39,Private,13,Prof-specialty,30,0,0,>50K
38,Private,9,Craft-repair,40,0,0,<=50K
40,Private,13,Exec-managerial,40,0,0,<=50K
49,Private,9,Sales,40,0,0,<=50K
32,Private,9,Adm-clerical,50,0,0,<=50K
40,Private,10,Other-service,30,0,0,<=50K
29,Private,12,Exec-managerial,37,0,0,<=50K
36,Self-emp-inc,10,Adm-clerical,25,0,0,<=50K
47,Private,10,Adm-clerical,42,7688,0,>50K
23,Private,10,Adm-clerical,40,0,0,<=50K
41,Self-emp-not-inc,10,Farming-fishing,40,0,0,<=50K
41,Local-gov,14,Prof-specialty,50,8614,0,>50K
18,Private,8,Handlers-cleaners,22,0,0,<=50K
34,Private,12,Craft-repair,40,7443,0,<=50K
38,Self-emp-not-inc,9,Exec-managerial,50,0,0,<=50K
34,Private,9,Craft-repair,50,0,0,>50K
62,State-gov,9,Transport-moving,40,0,0,<=50K
66,Self-emp-not-inc,9,Tech-support,45,0,0,<=50K
18,Private,9,Protective-serv,40,0,0,<=50K
41,Private,9,Craft-repair,40,0,0,<=50K
42,Private,10,Other-service,30,0,0,<=50K
45,Private,12,Craft-repair,45,0,0,<=50K
24,Local-gov,13,Prof-specialty,60,0,0,<=50K
39,Private,9,Craft-repair,40,0,0,<=50K
44,Federal-gov,13,Prof-specialty,40,0,1887,>50K
29,Private,10,Handlers-cleaners,45,0,0,<=50K
21,State-gov,9,Craft-repair,12,0,0,<=50K
48,Private,13,Exec-managerial,40,0,0,>50K
36,Private,13,Exec-managerial,40,5178,0,>50K
23,Private,13,Handlers-cleaners,40,0,0,<=50K
49,Private,13,Exec-managerial,50,15024,0,>50K
29,Private,13,Adm-clerical,40,0,0,<=50K
34,Self-emp-not-inc,10,Craft-repair,40,0,0,<=50K
29,Local-gov,7,Handlers-cleaners,40,0,0,<=50K
29,Private,7,Craft-repair,52,0,0,<=50K
37,State-gov,12,Adm-clerical,40,0,0,<=50K
42,Private,12,Exec-managerial,44,0,0,>50K
43,Private,13,Prof-specialty,40,0,0,>50K
63,Private,9,Craft-repair,48,0,0,<=50K
64,Self-emp-not-inc,10,Exec-managerial,35,0,1421,<=50K
38,Private,13,Exec-managerial,60,0,0,<=50K
29,Private,9,Transport-moving,30,0,0,<=50K
30,Private,12,Sales,40,0,0,<=50K
66,Self-emp-not-inc,9,Sales,40,0,0,<=50K
25,Private,13,Exec-managerial,40,0,0,<=50K
39,Federal-gov,9,Adm-clerical,40,0,0,>50K
22,Local-gov,13,Adm-clerical,30,0,0,<=50K
31,Private,10,Adm-clerical,40,0,0,<=50K
29,Private,4,Craft-repair,40,0,0,<=50K
52,Private,11,Prof-specialty,40,0,0,<=50K
51,Self-emp-not-inc,12,Farming-fishing,40,0,0,<=50K
40,Private,9,Machine-op-inspct,40,0,0,<=50K
64,Self-emp-not-inc,10,Exec-managerial,60,0,0,<=50K
31,Private,9,Other-service,28,0,0,<=50K
43,State-gov,10,Other-service,30,0,0,<=50K
28,Federal-gov,13,Exec-managerial,50,0,0,>50K
68,Private,9,Priv-house-serv,24,0,0,<=50K
51,State-gov,9,Adm-clerical,38,0,0,<=50K
21,Private,9,Adm-clerical,40,0,0,<=50K
43,Private,8,Sales,40,0,0,<=50K
42,Private,9,Other-service,40,0,0,<=50K
48,Private,14,Exec-managerial,40,0,0,<=50K
30,Private,7,Sales,40,0,0,<=50K
32,Private,9,Machine-op-inspct,42,0,0,<=50K
56,Private,9,Sales,40,0,0,<=50K
50,Private,10,Craft-repair,40,0,0,<=50K
40,Private,9,Transport-moving,40,0,1719,<=50K
23,Federal-gov,7,Adm-clerical,40,0,0,<=50K
54,Private,10,Tech-support,40,4101,0,<=50K
34,Private,10,Adm-clerical,40,0,0,>50K
48,Private,16,Prof-specialty,60,0,0,>50K
56,Local-gov,10,Exec-managerial,99,0,0,<=50K
31,Private,9,Handlers-cleaners,42,0,0,<=50K
42,Private,13,Sales,50,0,0,<=50K
36,Private,9,Adm-clerical,35,0,0,<=50K
52,Private,13,Adm-clerical,40,0,3770,<=50K
55,Private,6,Craft-repair,40,0,0,<=50K
25,Private,7,Craft-repair,30,2580,0,<=50K
35,State-gov,9,Other-service,40,0,0,<=50K
51,Private,11,Transport-moving,99,0,0,>50K
19,Private,10,Adm-clerical,40,0,0,<=50K
59,Private,7,Transport-moving,40,0,0,<=50K
19,Private,10,Machine-op-inspct,80,0,0,<=50K
46,State-gov,14,Prof-specialty,40,0,0,<=50K
46,Self-emp-not-inc,15,Prof-specialty,40,0,0,>50K
26,Private,10,Handlers-cleaners,25,0,0,<=50K
55,Private,9,Priv-house-serv,36,0,0,<=50K
28,Private,9,Exec-managerial,40,0,0,<=50K
61,Federal-gov,12,Exec-managerial,40,3103,0,>50K
35,Private,12,Prof-specialty,40,0,0,>50K
52,Local-gov,10,Protective-serv,35,0,0,<=50K
21,Private,10,Sales,8,0,0,<=50K
33,Local-gov,11,Craft-repair,40,0,0,<=50K
38,Self-emp-inc,11,Farming-fishing,50,0,0,<=50K
44,Private,9,Sales,60,0,0,<=50K
29,Private,13,Sales,50,8614,0,>50K
39,Private,9,Handlers-cleaners,40,0,0,<=50K
32,Private,9,Other-service,60,0,0,<=50K
47,Private,9,Tech-support,55,0,0,<=50K
28,Private,12,Adm-clerical,35,0,0,<=50K
59,Local-gov,10,Craft-repair,55,0,0,>50K
38,Private,13,Sales,48,5178,0,>50K
23,Private,13,Adm-clerical,15,0,0,<=50K
44,Private,13,Craft-repair,40,0,0,>50K
65,Private,13,Exec-managerial,60,0,0,>50K
19,Private,10,Sales,14,0,0,<=50K
58,Private,7,Protective-serv,35,0,0,<=50K
49,Private,14,Sales,20,0,0,<=50K
44,Local-gov,9,Adm-clerical,35,0,0,<=50K
33,Private,10,Craft-repair,40,0,0,>50K
38,Self-emp-not-inc,9,Adm-clerical,50,0,0,<=50K
37,Local-gov,9,Protective-serv,54,0,0,>50K
30,Private,9,Craft-repair,40,0,0,<=50K
28,Private,14,Sales,40,0,0,<=50K
27,Private,14,Tech-support,55,0,0,<=50K
49,State-gov,13,Prof-specialty,40,0,0,>50K
28,Private,13,Exec-managerial,40,0,0,<=50K
61,Local-gov,7,Exec-managerial,40,0,0,>50K
41,State-gov,11,Tech-support,40,0,0,<=50K
20,State-gov,10,Transport-moving,30,0,0,<=50K
40,Private,15,Exec-managerial,50,0,0,>50K
62,Private,9,Machine-op-inspct,40,0,0,<=50K
31,Private,2,Farming-fishing,40,0,0,<=50K
68,Private,9,Other-service,48,0,0,<=50K
18,Private,9,Sales,19,0,0,<=50K
30,State-gov,13,Protective-serv,40,0,0,<=50K
38,Private,9,Sales,44,0,0,<=50K
19,Private,9,Other-service,37,0,0,<=50K
22,Private,10,Exec-managerial,40,0,0,<=50K
46,State-gov,9,Other-service,40,0,0,<=50K
57,Private,3,Craft-repair,40,0,0,<=50K
18,Private,9,Handlers-cleaners,40,0,0,<=50K
67,Private,9,Exec-managerial,45,0,0,<=50K
28,Private,10,Sales,40,0,0,<=50K
30,Private,13,Prof-specialty,24,0,0,>50K
20,Private,9,Transport-moving,40,0,0,<=50K
32,Private,10,Other-service,15,0,0,<=50K
35,Private,10,Transport-moving,40,0,0,<=50K
38,Private,9,Exec-managerial,50,0,0,>50K
23,Private,11,Adm-clerical,40,0,0,<=50K
64,Self-emp-not-inc,10,Sales,35,0,0,<=50K
33,Private,13,Sales,40,8614,0,>50K
24,Private,10,Adm-clerical,35,0,0,<=50K
51,Self-emp-not-inc,13,Exec-managerial,25,0,0,<=50K
27,Private,9,Handlers-cleaners,25,0,1594,<=50K
48,Local-gov,14,Exec-managerial,40,0,0,>50K
27,Local-gov,10,Prof-specialty,40,0,0,<=50K
24,Private,13,Sales,60,0,0,<=50K
31,Self-emp-not-inc,9,Craft-repair,45,0,0,<=50K
42,Private,10,Adm-clerical,40,0,213,<=50K
51,Private,9,Machine-op-inspct,50,0,0,<=50K
41,Private,10,Adm-clerical,40,3103,0,>50K
26,Private,13,Handlers-cleaners,44,0,0,<=50K
69,Private,4,Sales,40,0,0,<=50K
63,Private,4,Transport-moving,44,0,0,>50K
35,Private,10,Sales,48,0,0,>50K
35,Private,13,Handlers-cleaners,45,0,0,<=50K
62,Self-emp-not-inc,9,Exec-managerial,60,0,0,<=50K
26,Private,9,Adm-clerical,62,0,0,<=50K
63,Private,9,Craft-repair,40,0,0,>50K
23,Private,8,Sales,45,0,0,<=50K
43,Self-emp-inc,9,Prof-specialty,35,0,0,<=50K
44,Private,10,Sales,35,0,0,>50K
56,Local-gov,9,Craft-repair,40,0,0,>50K
54,Self-emp-not-inc,14,Sales,40,0,0,>50K
32,Private,13,Exec-managerial,50,0,0,<=50K
42,Private,9,Exec-managerial,50,0,0,>50K
37,Private,9,Sales,40,0,0,>50K
24,Private,9,Transport-moving,40,0,0,<=50K
42,Private,9,Machine-op-inspct,40,0,0,<=50K
21,Private,9,Sales,19,0,0,<=50K
30,Private,10,Exec-managerial,40,0,0,<=50K
43,Federal-gov,10,Tech-support,75,0,0,>50K
19,Private,10,Machine-op-inspct,35,0,0,<=50K
26,Private,9,Other-service,40,0,0,<=50K
38,State-gov,13,Exec-managerial,45,0,0,<=50K
54,Private,13,Craft-repair,40,0,0,>50K
20,Private,9,Handlers-cleaners,40,0,0,<=50K
22,State-gov,10,Adm-clerical,15,0,0,<=50K
40,Private,9,Farming-fishing,75,99999,0,>50K
23,Private,10,Other-service,20,0,0,<=50K
22,Private,10,Other-service,20,0,0,<=50K
18,Self-emp-not-inc,5,Farming-fishing,40,0,0,<=50K
24,Private,14,Prof-specialty,20,0,0,<=50K
30,Private,13,Exec-managerial,50,0,0,<=50K
38,Private,13,Prof-specialty,41,0,0,>50K
27,Private,9,Other-service,60,0,0,<=50K
21,Private,10,Sales,55,0,0,<=50K
43,Private,13,Adm-clerical,40,0,0,>50K
26,Private,9,Tech-support,40,0,0,<=50K
38,Federal-gov,6,Adm-clerical,50,0,1380,<=50K
58,Self-emp-not-inc,9,Machine-op-inspct,40,0,0,<=50K
36,Federal-gov,13,Prof-specialty,40,0,0,>50K
21,Private,10,Handlers-cleaners,48,0,0,<=50K
51,Private,11,Sales,46,0,0,>50K
51,Private,3,Farming-fishing,70,0,0,<=50K
43,Private,12,Prof-specialty,30,0,0,<=50K
47,Private,9,Transport-moving,65,0,0,>50K
68,Self-emp-not-inc,14,Prof-specialty,24,0,0,<=50K
18,Private,7,Handlers-cleaners,23,0,0,<=50K
34,Private,9,Adm-clerical,40,0,0,>50K
49,Private,9,Sales,40,5013,0,<=50K
65,Self-emp-not-inc,13,Farming-fishing,30,0,0,<=50K
19,Private,9,Other-service,40,0,0,<=50K
59,Self-emp-not-inc,9,Exec-managerial,60,13550,0,>50K
29,Private,13,Adm-clerical,40,0,0,<=50K
33,Private,12,Machine-op-inspct,60,7298,0,>50K
39,Private,11,Exec-managerial,40,0,3004,>50K
64,Private,10,Sales,12,0,0,<=50K
48,Federal-gov,9,Farming-fishing,40,0,0,<=50K
37,Federal-gov,10,Exec-managerial,40,0,0,<=50K
26,Private,9,Adm-clerical,40,0,0,<=50K
31,Private,10,Machine-op-inspct,40,0,0,<=50K
30,Private,11,Tech-support,40,0,0,<=50K
54,Self-emp-inc,13,Sales,40,0,0,>50K
62,Private,9,Protective-serv,40,0,0,<=50K
59,Private,9,Transport-moving,40,0,0,>50K
44,Private,10,Craft-repair,65,0,0,<=50K
40,Private,14,Prof-specialty,55,0,0,<=50K
32,State-gov,13,Prof-specialty,45,0,0,>50K
28,Private,9,Craft-repair,40,0,0,<=50K
31,Private,10,Sales,52,2174,0,<=50K
38,Private,9,Transport-moving,50,0,0,>50K
39,Self-emp-not-inc,9,Exec-managerial,40,0,0,>50K
47,Private,10,Tech-support,40,4064,0,<=50K
43,Private,13,Exec-managerial,47,0,0,>50K
27,Private,13,Adm-clerical,40,0,0,<=50K
46,Private,3,Craft-repair,55,0,0,<=50K
56,Self-emp-not-inc,9,Exec-managerial,50,0,0,>50K
34,Private,11,Prof-specialty,36,0,0,>50K
27,Private,12,Exec-managerial,45,0,0,<=50K
19,Private,9,Adm-clerical,15,0,0,<=50K
58,Private,12,Sales,42,0,0,>50K
20,Private,10,Farming-fishing,40,0,0,<=50K
23,Private,10,Adm-clerical,40,0,0,<=50K
31,Private,9,Exec-managerial,45,0,0,<=50K
48,Private,9,Adm-clerical,37,0,0,<=50K
28,Self-emp-inc,13,Handlers-cleaners,65,15024,0,>50K
34,State-gov,13,Prof-specialty,40,0,0,>50K
38,Private,5,Craft-repair,40,0,0,>50K
25,Local-gov,9,Craft-repair,40,0,0,<=50K
23,Private,13,Exec-managerial,60,0,0,<=50K
48,Private,13,Prof-specialty,30,0,2231,>50K
37,Local-gov,9,Protective-serv,48,0,0,>50K
36,Private,10,Sales,40,0,0,<=50K
39,Private,9,Other-service,45,0,0,<=50K
70,Private,6,Adm-clerical,20,0,0,<=50K
32,Private,9,Machine-op-inspct,40,0,0,<=50K
42,Private,9,Craft-repair,40,0,0,<=50K
23,Private,13,Prof-specialty,8,0,0,<=50K
40,Private,9,Exec-managerial,40,0,0,<=50K
33,Self-emp-not-inc,12,Prof-specialty,40,0,0,<=50K
29,Private,12,Craft-repair,35,0,0,<=50K
23,Self-emp-not-inc,9,Craft-repair,40,0,0,<=50K
37,Private,10,Other-service,40,0,0,<=50K
56,Private,9,Adm-clerical,37,0,0,>50K
64,Private,10,Exec-managerial,50,15024,0,>50K
31,Private,10,Tech-support,40,0,0,<=50K
38,Private,10,Sales,45,0,0,<=50K
52,Self-emp-not-inc,4,Transport-moving,40,0,0,<=50K
23,Private,13,Tech-support,18,0,0,<=50K
31,Private,13,Prof-specialty,47,0,0,>50K
35,Private,10,Sales,45,0,1669,<=50K
66,Self-emp-not-inc,3,Transport-moving,50,0,0,<=50K
36,Private,10,Farming-fishing,56,0,0,<=50K
26,Private,9,Handlers-cleaners,40,0,0,<=50K
45,Self-emp-inc,9,Sales,55,0,0,<=50K
27,Private,2,Priv-house-serv,40,0,0,<=50K
41,Private,13,Other-service,99,0,0,<=50K
52,Private,10,Sales,48,0,0,>50K
48,Private,13,Adm-clerical,50,0,0,>50K
33,Private,13,Prof-specialty,40,0,0,>50K
22,Private,13,Other-service,10,0,0,<=50K
59,Private,8,Machine-op-inspct,40,0,0,>50K
52,Local-gov,14,Exec-managerial,50,0,0,>50K
18,Private,9,Sales,25,0,0,<=50K
40,Private,8,Craft-repair,40,0,0,<=50K
54,Private,9,Other-service,40,0,0,<=50K
23,Private,9,Sales,70,0,0,<=50K
53,Private,11,Adm-clerical,40,0,2001,<=50K
27,Private,6,Handlers-cleaners,40,0,0,<=50K
27,Local-gov,14,Prof-specialty,37,0,0,<=50K
23,Private,11,Adm-clerical,40,0,0,<=50K
32,Private,9,Transport-moving,65,0,0,<=50K
29,Private,11,Handlers-cleaners,40,0,0,<=50K
26,Private,9,Craft-repair,40,0,0,<=50K
47,Federal-gov,13,Tech-support,50,0,0,<=50K
29,Private,12,Tech-support,40,0,0,<=50K
51,Private,16,Prof-specialty,60,0,0,>50K
60,Private,3,Handlers-cleaners,40,0,0,<=50K
25,Private,13,Adm-clerical,55,0,0,>50K
50,Private,4,Machine-op-inspct,50,0,0,<=50K
60,Private,10,Machine-op-inspct,40,3103,0,>50K
52,Private,10,Sales,49,0,0,<=50K
35,Private,9,Exec-managerial,40,0,0,>50K
31,Private,13,Prof-specialty,50,0,0,>50K
43,Private,14,Prof-specialty,60,0,0,>50K
55,Private,9,Craft-repair,20,0,0,<=50K
22,Private,7,Other-service,40,0,0,<=50K
51,Local-gov,12,Adm-clerical,38,0,0,<=50K
61,Private,13,Prof-specialty,40,0,0,<=50K
29,Private,10,Other-service,40,0,0,<=50K
47,Self-emp-not-inc,9,Exec-managerial,40,0,0,<=50K
20,Private,9,Farming-fishing,40,0,0,<=50K
20,Private,10,Handlers-cleaners,40,0,0,<=50K
36,Private,9,Sales,45,0,0,<=50K
28,Private,9,Other-service,50,0,1628,<=50K
63,Local-gov,10,Protective-serv,35,0,0,<=50K
50,Private,14,Sales,60,0,0,<=50K
41,Self-emp-inc,13,Sales,40,0,0,>50K
62,Private,10,Craft-repair,40,0,0,<=50K
48,Self-emp-inc,10,Exec-managerial,55,0,0,>50K
67,Private,9,Sales,40,0,0,<=50K
43,Private,11,Prof-specialty,36,0,0,>50K
49,Private,10,Handlers-cleaners,40,0,0,<=50K
54,Private,10,Prof-specialty,40,0,0,>50K
18,Private,7,Sales,30,0,0,<=50K
60,Private,9,Prof-specialty,45,0,0,>50K
27,Private,9,Tech-support,40,0,0,<=50K
62,Private,16,Exec-managerial,40,99999,0,>50K
39,Self-emp-inc,14,Exec-managerial,45,15024,0,>50K
52,Private,9,Sales,51,0,0,<=50K
54,Private,9,Other-service,40,0,0,<=50K
53,Local-gov,9,Transport-moving,40,0,0,<=50K
28,Private,10,Adm-clerical,40,0,0,<=50K
24,Self-emp-not-inc,9,Machine-op-inspct,50,0,0,<=50K
47,Private,13,Prof-specialty,50,0,0,<=50K
26,Private,9,Craft-repair,40,0,0,<=50K
23,Private,12,Sales,35,0,0,<=50K
41,Private,13,Prof-specialty,55,0,0,>50K
25,State-gov,13,Other-service,40,0,0,<=50K
34,Private,9,Machine-op-inspct,40,0,0,<=50K
34,Private,8,Craft-repair,40,0,0,<=50K
41,State-gov,10,Farming-fishing,40,0,0,<=50K
24,Private,10,Craft-repair,40,0,0,<=50K
32,Private,11,Sales,40,0,0,<=50K
21,State-gov,10,Other-service,11,0,0,<=50K
46,Self-emp-not-inc,13,Farming-fishing,40,0,0,<=50K
19,Private,9,Sales,35,0,0,<=50K
29,Self-emp-not-inc,13,Exec-managerial,40,0,0,>50K
43,Self-emp-not-inc,13,Farming-fishing,50,0,2377,<=50K
33,Private,9,Prof-specialty,88,0,0,<=50K
21,Private,9,Machine-op-inspct,40,0,0,<=50K
33,State-gov,9,Prof-specialty,40,0,0,<=50K
29,Private,13,Sales,40,0,1564,>50K
21,Local-gov,10,Prof-specialty,25,0,0,<=50K
25,Private,13,Exec-managerial,40,0,0,<=50K
20,Private,9,Other-service,40,0,0,<=50K
59,Private,12,Transport-moving,32,0,0,>50K
55,Private,9,Craft-repair,50,0,0,>50K
49,Private,12,Sales,35,0,0,<=50K
48,Private,10,Exec-managerial,50,0,1564,>50K
32,Private,13,Sales,44,0,1977,>50K
25,Private,13,Adm-clerical,40,0,0,<=50K
41,Private,9,Sales,20,0,0,<=50K
57,Local-gov,14,Exec-managerial,40,0,0,>50K
38,Private,14,Exec-managerial,60,0,0,>50K
25,Private,3,Other-service,20,0,0,<=50K
61,Local-gov,9,Tech-support,40,0,0,<=50K
43,Private,9,Craft-repair,40,0,0,>50K
33,Private,12,Other-service,15,0,0,>50K
39,Private,10,Sales,40,0,0,>50K
44,State-gov,16,Prof-specialty,40,0,1092,<=50K
30,Self-emp-not-inc,7,Craft-repair,40,0,0,<=50K
37,Private,13,Other-service,20,0,0,<=50K
37,Private,13,Exec-managerial,40,0,0,<=50K
55,Private,13,Sales,40,0,0,>50K
51,Self-emp-not-inc,10,Craft-repair,40,0,0,<=50K
60,Private,13,Machine-op-inspct,25,0,0,<=50K
30,Private,7,Craft-repair,40,0,0,<=50K
63,Private,8,Priv-house-serv,35,0,0,<=50K
37,Private,4,Other-service,56,0,0,<=50K
32,Private,13,Prof-specialty,45,0,0,<=50K
64,Federal-gov,10,Exec-managerial,45,0,0,>50K
21,Private,10,Sales,49,0,0,<=50K
53,Private,9,Machine-op-inspct,40,0,0,<=50K
46,Private,13,Transport-moving,40,0,0,<=50K
29,Private,9,Handlers-cleaners,40,0,0,<=50K
44,Private,12,Adm-clerical,35,0,0,<=50K
47,Private,4,Craft-repair,40,0,0,<=50K
40,Private,9,Adm-clerical,40,0,0,<=50K
36,Private,10,Exec-managerial,40,0,0,<=50K
